Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,labels
443,116038419,21,19,709,4869,329,0,33.76190476,85.57973169,1418,0,256.2631579,484.4592452,48.0702861,0.344713418,2975344.077,4546163.659,10000000,2,116000000,5801920.95,4947835.359,10000000,2,111000000,6148150,5028585.199,10000000,4,0,0,0,0,680,616,0.180974544,0.163738873,0,1418,136.0487805,349.4243088,122097.3476,0,0,0,1,0,0,0,0,0,139.45,33.76190476,256.2631579,680,0,0,0,0,0,0,21,709,19,4869,29200,357,4,32,49709.58333,44743.37151,191788,36574,9620158.5,1349458.951,10000000,5335066,BENIGN
443,116423292,42,38,4940,25214,1349,0,117.6190476,286.8478778,1720,0,663.5263158,647.5553921,259.0031555,0.687147723,1473712.557,3493211.175,10000000,1,116000000,2839592.488,4473267.495,10100000,1,112000000,3023877.378,4634309.799,10100000,1,0,0,0,0,1352,1224,0.360752555,0.326395168,0,1720,372.2716049,558.7306823,312179.9753,0,0,0,1,0,0,0,0,0,376.925,117.6190476,663.5263158,1352,0,0,0,0,0,0,42,4940,38,25214,29200,452,9,32,159880.7273,409502.7776,1394578,36241,10000000,9594.641508,10000000,9988917,BENIGN
443,116047541,20,16,1961,594,1326,0,98.05,311.3484213,426,0,37.125,111.8474407,22.01683877,0.310217689,3315644.029,4684117.255,10000000,4,116000000,6107765.316,4886226.242,10100000,4,111000000,7374108.667,4588702.452,10100000,270,0,0,0,0,648,520,0.172343161,0.137874529,0,1326,69.05405405,239.6387265,57426.71922,0,0,0,1,0,0,0,0,0,70.97222222,98.05,37.125,648,0,0,0,0,0,0,20,1961,16,594,29200,362,4,32,47411.16667,36612.38319,163671,36730,9623216.917,1330364.065,10000000,5399016,BENIGN
443,116047757,20,16,1240,714,605,0,62,172.4382422,546,0,44.625,140.1137038,16.83789545,0.310217112,3315650.2,4684468.539,10000000,3,116000000,6107776.684,4886221.998,10100000,3,111000000,7374102.667,4588619.29,10100000,761,0,0,0,0,648,520,0.17234284,0.137874272,0,605,52.81081081,155.0082144,24027.54655,0,0,0,1,0,0,0,0,0,54.27777778,62,44.625,648,0,0,0,0,0,0,20,1240,16,714,29200,350,4,32,46926,36779.28515,163715,36200,9623720.167,1330282.797,10000000,5399783,BENIGN
443,116047605,20,16,1961,594,1326,0,98.05,311.3484213,426,0,37.125,111.8474407,22.01682663,0.310217518,3315645.857,4683869.287,10000000,2,116000000,6107768.684,4885783.87,10100000,2,111000000,7374108.667,4588568.353,10100000,268,0,0,0,0,648,520,0.172343066,0.137874452,0,1326,69.05405405,239.6387265,57426.71922,0,0,0,1,0,0,0,0,0,70.97222222,98.05,37.125,648,0,0,0,0,0,0,20,1961,16,594,29200,362,4,32,47735.83333,37715.6505,167499,36731,9622897.75,1330190.279,10000000,5399240,BENIGN
443,117517422,26,24,1642,10814,657,0,63.15384615,174.106793,1448,0,450.5833333,641.777824,105.9927948,0.42546883,2398314.735,4204076.982,10000000,1,118000000,4700696.88,4927441.499,10000000,1,113000000,4900606,5046710.807,10000000,49,0,0,0,0,840,776,0.221243791,0.204225038,0,1448,244.2352941,493.2576036,243303.0635,0,0,0,1,0,0,0,0,0,249.12,63.15384615,450.5833333,840,0,0,0,0,0,0,26,1642,24,10814,29200,1051,5,32,223490.4545,664188.1253,2226093,23196,10000000,5166.249825,10000000,10000000,BENIGN
53,49589,1,1,53,113,53,53,53,0,113,113,113,0,3347.516586,40.33152514,49589,0,49589,49589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,20.16576257,20.16576257,53,113,73,34.64101615,1200,0,0,0,0,0,0,0,0,1,109.5,53,113,40,0,0,0,0,0,0,1,53,1,113,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
53,100992,1,1,56,109,56,56,56,0,109,109,109,0,1633.792776,19.8035488,100992,0,100992,100992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,9.901774398,9.901774398,56,109,73.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,110.5,56,109,20,0,0,0,0,0,0,1,56,1,109,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,103723,1,1,56,97,56,56,56,0,97,97,97,0,1475.082672,19.28212643,103723,0,103723,103723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,9.641063216,9.641063216,56,97,69.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,104.5,56,97,20,0,0,0,0,0,0,1,56,1,97,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,159,2,2,84,228,42,42,42,0,114,114,114,0,1962264.151,25157.2327,53,90.06664199,157,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12578.61635,12578.61635,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42,114,64,0,0,0,0,0,0,2,84,2,228,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,172,2,2,62,118,31,31,31,0,59,59,59,0,1046511.628,23255.81395,57.33333333,97.57219549,170,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,80,11627.90698,11627.90698,31,59,42.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,52.75,31,59,64,0,0,0,0,0,0,2,62,2,118,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,177,2,2,84,204,42,42,42,0,102,102,102,0,1627118.644,22598.87006,59,62.23343153,126,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11299.43503,11299.43503,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,185,2,2,82,182,41,41,41,0,91,91,91,0,1427027.027,21621.62162,61.66666667,105.077749,183,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,10810.81081,10810.81081,41,91,61,27.38612788,750,0,0,0,0,0,0,0,0,1,76.25,41,91,64,0,0,0,0,0,0,2,82,2,182,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,200,2,2,82,254,41,41,41,0,127,127,127,0,1680000,20000,66.66666667,74.76853171,149,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,10000,10000,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41,127,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,49959,2,2,84,160,42,42,42,0,80,80,80,0,4884.004884,80.06565384,16653,28840.37801,49955,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,80,64,40.03282692,40.03282692,42,80,57.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,71.5,42,80,80,0,0,0,0,0,0,2,84,2,160,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
53,101426,2,2,90,196,45,45,45,0,98,98,98,0,2819.789797,39.43761955,33808.66667,58554.86431,101422,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,19.71880977,19.71880977,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45,98,40,0,0,0,0,0,0,2,90,2,196,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,82,254,41,41,41,0,127,127,127,0,1688442.211,20100.50251,66.33333333,73.54817016,147,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,80,10050.25126,10050.25126,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41,127,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,160,2,2,62,94,31,31,31,0,47,47,47,0,975000,25000,53.33333333,88.05869255,155,1,4,4,0,4,4,1,1,0,1,1,0,0,0,0,64,64,12500,12500,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,216,2,2,90,172,45,45,45,0,86,86,86,0,1212962.963,18518.51852,72,62.85698052,126,3,3,3,0,3,3,87,87,0,87,87,0,0,0,0,64,80,9259.259259,9259.259259,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,64,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,192,2,2,76,180,38,38,38,0,90,90,90,0,1333333.333,20833.33333,64,107.391806,188,1,188,188,0,188,188,1,1,0,1,1,0,0,0,0,40,40,10416.66667,10416.66667,38,90,58.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,73.5,38,90,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,182,2,2,76,204,38,38,38,0,102,102,102,0,1538461.538,21978.02198,60.66666667,104.2129231,181,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,40,40,10989.01099,10989.01099,38,102,63.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,79.5,38,102,40,0,0,0,0,0,0,2,76,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,206,2,2,84,192,42,42,42,0,96,96,96,0,1339805.825,19417.47573,68.66666667,34.93326972,109,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,80,80,9708.737864,9708.737864,42,96,63.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,79.5,42,96,80,0,0,0,0,0,0,2,84,2,192,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,64,96,32,32,32,0,48,48,48,0,1038961.039,25974.02597,51.33333333,48.54207797,101,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,80,80,12987.01299,12987.01299,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,84,204,42,42,42,0,102,102,102,0,1447236.181,20100.50251,66.33333333,31.77000682,103,47,49,49,0,49,49,47,47,0,47,47,0,0,0,0,80,80,10050.25126,10050.25126,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,80,0,0,0,0,0,0,2,84,2,204,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
53,104090,2,2,90,172,45,45,45,0,86,86,86,0,2517.052551,38.42828322,34696.66667,60091.19337,104084,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64,19.21414161,19.21414161,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45,86,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,193,2,2,64,120,32,32,32,0,60,60,60,0,953367.8756,20725.3886,64.33333333,109.6965511,191,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,10362.6943,10362.6943,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54,32,60,40,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,2,2,0,12,0,6,6,6,0,0,0,0,0,6000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,174,2,2,62,94,31,31,31,0,47,47,47,0,896551.7241,22988.50575,58,60.62177826,123,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,80,11494.25287,11494.25287,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,282,2,2,64,96,32,32,32,0,48,48,48,0,567375.8865,14184.39716,94,95.59811714,192,1,89,89,0,89,89,1,1,0,1,1,0,0,0,0,40,40,7092.198582,7092.198582,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,6006553,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42,84,133.6873245,1.831333212,600655.3,1846489.88,5855354,3,6006553,1001092.167,2415278.209,5931117,3,114690,38230,37255.9692,76109,1630,0,0,0,0,232,136,1.165393862,0.66593935,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73,90.71428571,42,232,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,151196,0,151196,151196,5855354,0,5855354,5855354,BENIGN
443,115585542,81,137,1513,174562,653,0,18.67901235,93.11965785,2836,0,1274.175182,469.6681384,1523.33066,1.886049035,532652.2673,2217971.436,10000000,1,116000000,1444819.275,3494770.193,10100000,1,111000000,815334.0074,2748887.179,10100000,1,0,0,0,0,2600,4392,0.700779687,1.185269348,0,2836,803.9954338,715.4296361,511839.5642,0,0,0,1,0,0,0,0,1,807.6834862,18.67901235,1274.175182,2600,0,0,0,0,0,0,81,1513,137,174562,29200,367,5,32,69725.36364,109359.6002,399456,36525,10000000,4869.516454,10000000,9998162,BENIGN
53,49400,1,1,44,72,44,44,44,0,72,72,72,0,2348.178138,40.48582996,49400,0,49400,49400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.24291498,20.24291498,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80,44,72,20,0,0,0,0,0,0,1,44,1,72,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,49049,1,1,44,60,44,44,44,0,60,60,60,0,2120.328651,40.77555098,49049,0,49049,49049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.38777549,20.38777549,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,49462,2,2,66,98,33,33,33,0,49,49,49,0,3315.676681,80.87016295,16487.33333,28487.64233,49382,2,2,2,0,2,2,78,78,0,78,78,0,0,0,0,40,40,40.43508148,40.43508148,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,49812,2,2,66,122,33,33,33,0,61,61,61,0,3774.190958,80.30193528,16604,28568.5133,49592,48,172,172,0,172,172,48,48,0,48,48,0,0,0,0,40,40,40.15096764,40.15096764,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33,61,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,67453187,17,21,10713,7576,2053,0,630.1764706,829.6192075,2920,0,360.7619048,747.3723239,271.1361881,0.563353663,1823059.108,10300000,62400000,0,5018503,313656.4375,1216785.643,4876382,68,67400000,3371522.85,13900000,62400000,0,0,0,0,0,352,432,0.252026639,0.311327024,0,2920,468.9487179,779.5276218,607663.3131,0,0,0,1,0,0,0,0,1,481.2894737,630.1764706,360.7619048,352,0,0,0,0,0,0,17,10713,21,7576,65535,0,16,20,5018503,0,5018503,5018503,62400000,0,62400000,62400000,BENIGN
123,68043403,2,2,96,96,48,48,48,0,48,48,48,0,2.821728361,0.058786008,22700000,39200000,68000000,43108,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,64,0.029393004,0.029393004,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,43108,0,43108,43108,68000000,0,68000000,68000000,BENIGN
53,124867,1,1,56,121,56,56,56,0,121,121,121,0,1417.508229,16.01704213,124867,0,124867,124867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.008521066,8.008521066,56,121,77.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,116.5,56,121,32,0,0,0,0,0,0,1,56,1,121,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,125292,2,2,90,220,45,45,45,0,110,110,110,0,2474.220222,31.92542221,41764,72331.30775,125285,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,15.96271111,15.96271111,45,110,71,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,88.75,45,110,64,0,0,0,0,0,0,2,90,2,220,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
59456,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,7750000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
59455,4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,7750000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
123,67016211,2,2,96,96,48,48,48,0,48,48,48,0,2.864978445,0.059687051,22300000,38700000,67000000,16175,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,52,0.029843525,0.029843525,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16459,0,16459,16459,67000000,0,67000000,67000000,BENIGN
59180,9,1,1,6,6,6,6,6,0,6,6,6,0,1333333.333,222222.2222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,31562,63738,0,20,0,0,0,0,0,0,0,0,BENIGN
443,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,1,2,0,12,0,6,6,6,0,0,0,0,0,12000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
123,66065973,2,2,96,96,48,48,48,0,48,48,48,0,2.906185912,0.06054554,22000000,38000000,65900000,65938,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,52,0.03027277,0.03027277,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,73536,0,73536,73536,65900000,0,65900000,65900000,BENIGN
49290,17,1,1,6,6,6,6,6,0,6,6,6,0,705882.3529,117647.0588,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,1307,0,20,0,0,0,0,0,0,0,0,BENIGN
123,67028888,2,2,96,96,48,48,48,0,48,48,48,0,2.864436599,0.059675762,22300000,38600000,67000000,28862,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,64,0.029837881,0.029837881,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,28916,0,28916,28916,67000000,0,67000000,67000000,BENIGN
41939,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,5207060,6,2,135,92,46,0,22.5,21.10687092,46,46,46,0,43.59465802,1.536375613,743865.7143,1848394.208,4932223,49,5207060,1041412,2177457.724,4932223,49,237981,237981,0,237981,237981,1,0,0,0,132,40,1.15228171,0.384093903,0,46,30.33333333,20.40833163,416.5,0,1,0,0,1,0,0,0,0,34.125,22.5,46,132,0,0,0,0,0,0,6,135,2,92,258,360,4,20,0,0,0,0,0,0,0,0,BENIGN
80,100157748,13,14,914,15784,322,0,70.30769231,125.0762332,2372,0,1127.428571,700.4206115,166.7170073,0.269574751,3852221.077,19000000,96900000,23,100000000,8346479,27900000,96900000,63,3266010,251231.5385,662835.9934,2263029,48,0,0,0,0,284,304,0.129795251,0.139779501,0,2372,596.3571429,731.9939392,535815.127,0,0,0,1,0,0,0,0,1,618.4444444,70.30769231,1127.428571,284,0,0,0,0,0,0,13,914,14,15784,8192,1013,11,20,0,0,0,0,0,0,0,0,BENIGN
53,197958,1,1,58,128,58,58,58,0,128,128,128,0,939.5932471,10.10315319,197958,0,197958,197958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.051576597,5.051576597,58,128,81.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,122,58,128,20,0,0,0,0,0,0,1,58,1,128,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,198389,2,2,94,234,47,47,47,0,117,117,117,0,1653.317472,20.1624082,66129.66667,114533.8804,198382,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,10.0812041,10.0812041,47,117,75,38.34057903,1470,0,0,0,0,0,0,0,0,1,93.75,47,117,40,0,0,0,0,0,0,2,94,2,234,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
59198,17,1,1,6,6,6,6,6,0,6,6,6,0,705882.3529,117647.0588,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0,0,0,0,0,0,0,0,BENIGN
80,110807938,8,5,6428,654,2880,0,803.5,1083.429212,636,0,130.8,282.4273358,63.91238866,0.117320115,9233994.833,31900000,111000000,50,111000000,15800000,41800000,111000000,50,128244,32061,36417.80833,63754,437,0,0,0,0,172,112,0.072196994,0.045123121,0,2880,505.8571429,885.9481542,784904.1319,0,0,0,1,0,0,0,0,0,544.7692308,803.5,130.8,172,0,0,0,0,0,0,8,6428,5,654,8192,513,7,20,0,0,0,0,0,0,0,0,BENIGN
123,69023024,2,2,96,96,48,48,48,0,48,48,48,0,2.781680501,0.057951677,23000000,39800000,69000000,22533,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,64,64,0.028975839,0.028975839,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,22533,0,22533,22533,69000000,0,69000000,69000000,BENIGN
123,66016493,2,2,96,96,48,48,48,0,48,48,48,0,2.908364127,0.060590919,22000000,38100000,66000000,16409,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,64,64,0.03029546,0.03029546,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,16409,0,16409,16409,66000000,0,66000000,66000000,BENIGN
123,67022348,2,2,96,96,48,48,48,0,48,48,48,0,2.864716109,0.059681586,22300000,38700000,67000000,22206,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,64,64,0.029840793,0.029840793,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,22206,0,22206,22206,67000000,0,67000000,67000000,BENIGN
123,67016112,2,2,96,96,48,48,48,0,48,48,48,0,2.864982678,0.059687139,22300000,38700000,67000000,16080,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,64,64,0.02984357,0.02984357,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,16259,0,16259,16259,67000000,0,67000000,67000000,BENIGN
465,1824870,16,24,1380,4574,362,0,86.25,86.45576904,1430,0,190.5833333,409.2062217,3262.698165,21.9193696,46791.53846,117485.0454,729270,2,1776099,118406.6,190401.7223,778066,1071,1776232,77227.47826,147322.2756,729270,3,0,0,0,0,332,492,8.76774784,13.15162176,0,1430,145.2195122,319.7490823,102239.4756,0,0,0,1,0,0,0,0,1,148.85,86.25,190.5833333,332,0,0,0,0,0,0,16,1380,24,4574,8192,176,15,20,0,0,0,0,0,0,0,0,BENIGN
138,24,12,0,2820,0,235,235,235,0,0,0,0,0,118000000,500000,2.181818182,1.990888335,8,1,24,2.181818182,1.990888335,8,1,0,0,0,0,0,0,0,0,0,384,0,500000,0,235,235,235,0,0,0,0,0,0,0,0,0,0,0,254.5833333,235,0,384,0,0,0,0,0,0,12,2820,0,0,-1,-1,11,32,0,0,0,0,0,0,0,0,BENIGN
53,75773219,2,2,90,221,47,43,45,2.828427125,113,108,110.5,3.535533906,4.104352489,0.0527891,25300000,43600000,75600000,47494,75700000,75700000,0,75700000,75700000,75700000,75700000,0,75700000,75700000,0,0,0,0,52,64,0.02639455,0.02639455,43,113,70.8,36.32079294,1319.2,0,0,0,0,0,0,0,0,1,88.5,45,110.5,52,0,0,0,0,0,0,2,90,2,221,-1,-1,1,20,98463,0,98463,98463,75600000,0,75600000,75600000,BENIGN
